ID;Year_Birth;Education;Marital_Status;Income;Age;Total_Children;Kidhome;Teenhome;Is_Parent;Family_Size;Dt_Customer;Recency;Customer_Tenure;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Spending;Total_Purchases;Avg_Spending_per_Purchase;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Total_Campaigns_Accepted;Complain
5610;1965;Graduation;Together;33456;59;2;1;1;1;4;21/04/2014;58;3843;7;3;10;8;1;7;36;6;6;2;1;0;3;7;0;0;0;0;0;0;0
6460;1982;Graduation;Married;28718;42;1;1;0;1;3;13/07/2013;78;4125;12;4;6;11;8;16;57;7;8.142857143;2;2;0;3;8;0;0;0;0;0;0;0
1349;1970;Graduation;Married;50447;54;2;2;0;1;4;21/04/2014;4;3843;85;7;24;2;3;27;148;8;18.5;1;3;1;3;6;0;0;0;0;0;0;0
1880;1959;Phd;Together;53537;65;2;1;1;1;4;30/01/2014;17;3924;81;0;6;0;0;6;93;8;11.625;2;2;1;3;5;0;0;0;0;0;0;0
641;1967;Graduation;Single;52074;57;1;0;1;1;2;04/04/2014;77;3860;59;0;12;0;0;48;119;7;17;1;2;2;2;4;0;0;1;0;0;1;0
8717;1975;Phd;Married;80427;49;1;0;1;1;3;12/09/2012;56;4429;1149;71;449;69;71;26;1835;28;65.53571429;1;11;8;8;5;0;0;0;0;0;0;0
10314;1948;Phd;Married;83837;76;0;0;0;0;2;16/12/2012;79;4334;847;66;119;86;89;111;1318;25;52.72;1;9;10;5;4;1;0;0;1;0;2;0
10854;1970;Phd;Married;38853;54;2;1;1;1;4;23/05/2014;90;3811;29;0;14;0;0;2;45;7;6.428571429;2;2;0;3;7;0;0;0;0;0;0;0
10492;1959;Graduation;Together;38285;65;3;2;1;1;5;24/06/2014;96;3779;2;0;5;2;0;1;10;4;2.5;1;0;0;3;2;0;0;0;0;0;0;0
6935;1951;2nd cycle;Married;78497;73;0;0;0;0;2;01/12/2013;44;3984;207;26;447;75;0;223;978;25;39.12;1;5;7;12;2;1;0;0;0;0;1;0
7698;1976;Phd;Married;51650;48;1;0;1;1;3;11/05/2014;81;3823;152;3;22;2;5;7;191;10;19.1;1;4;1;4;5;0;0;0;0;0;0;0
3559;1988;2nd cycle;Married;16248;36;1;1;0;1;3;10/05/2014;77;3824;12;11;10;3;12;9;57;9;6.333333333;3;2;1;3;6;0;0;0;0;0;0;0
10562;1946;Master;Married;66835;78;0;0;0;0;2;28/09/2013;21;4048;620;26;195;34;17;141;1033;24;43.04166667;1;6;4;13;2;0;0;0;0;0;0;0
10796;1984;Master;Married;30477;40;1;1;0;1;3;22/01/2014;16;3932;47;1;6;0;0;12;66;6;11;1;1;1;3;6;0;0;0;0;0;0;0
2563;1961;Basic;Married;28249;63;0;0;0;0;2;15/06/2014;80;3788;1;9;7;2;14;10;43;6;7.166666667;1;2;0;3;6;0;0;0;0;0;0;0
3518;1983;Graduation;Married;25271;41;1;1;0;1;3;05/12/2012;45;4345;10;1;18;10;4;7;50;5;10;1;1;1;2;9;0;0;0;0;0;0;0
5823;1970;Phd;Single;32303;54;1;0;1;1;2;08/03/2014;63;3887;35;0;2;0;0;2;39;7;5.571428571;2;1;0;4;5;0;0;0;0;0;0;0
3934;1966;Graduation;Married;61286;58;1;0;1;1;3;02/08/2013;34;4105;356;0;107;19;9;117;608;18;33.77777778;2;7;1;8;5;0;0;0;0;0;0;0
6982;1976;Graduation;Married;74068;48;0;0;0;0;2;19/03/2013;14;4241;783;30;537;140;76;15;1581;24;65.875;1;4;10;9;2;0;0;0;0;0;0;0
6431;1964;Phd;Married;45759;60;2;1;1;1;4;23/02/2013;13;4265;42;1;18;3;0;4;68;7;9.714285714;2;2;0;3;7;0;0;0;0;0;0;0
9733;1978;Basic;Together;24882;46;1;1;0;1;3;09/09/2012;52;4432;1;4;10;29;0;36;80;5;16;1;1;1;2;6;0;0;1;0;0;1;0
5602;1989;Phd;Together;66973;35;0;0;0;0;2;17/05/2013;98;4182;466;22;432;147;113;102;1282;28;45.78571429;1;8;7;12;3;0;0;0;0;0;0;0
7829;1900;2nd cycle;Divorced;36640;124;1;1;0;1;2;26/09/2013;99;4050;15;6;8;7;4;25;65;6;10.83333333;1;2;1;2;5;0;0;0;0;0;0;1
1324;1988;Graduation;Married;38872;36;1;1;0;1;3;30/05/2013;93;4169;23;3;21;3;19;22;91;8;11.375;2;3;0;3;8;0;0;0;0;0;0;0
326;1973;Graduation;Married;51148;51;2;1;1;1;4;18/02/2013;38;4270;235;6;45;8;9;12;315;16;19.6875;4;5;1;6;6;0;0;0;0;0;0;0
7224;1977;Graduation;Married;31353;47;2;1;1;1;4;29/12/2013;24;3956;10;0;10;3;1;7;31;6;5.166666667;2;1;1;2;8;0;0;0;0;0;0;0
6999;1980;Master;Married;69661;44;0;0;0;0;2;13/05/2014;80;3821;656;16;106;32;16;8;834;23;36.26086957;1;7;3;12;3;0;0;0;0;0;0;0
9938;1954;Graduation;Married;80067;70;0;0;0;0;2;19/09/2013;82;4057;519;17;813;27;173;51;1600;17;94.11764706;1;4;6;6;2;0;0;0;0;1;1;0
6422;1954;Graduation;Married;86718;70;0;0;0;0;2;17/01/2013;20;4302;344;189;482;50;33;172;1270;17;74.70588235;1;5;6;5;2;0;0;0;0;0;0;0
3182;1973;Phd;Single;46854;51;2;1;1;1;3;31/03/2014;81;3864;96;1;79;7;1;79;263;15;17.53333333;6;5;1;3;8;0;0;1;0;0;1;0
7300;1952;Graduation;Divorced;69142;72;1;0;1;1;2;29/06/2014;50;3774;448;4;34;6;4;39;535;19;28.15789474;3;8;1;7;5;0;0;0;1;0;1;0
10424;1968;Graduation;Single;75922;56;0;0;0;0;1;09/12/2013;60;3976;265;138;553;224;23;92;1295;18;71.94444444;1;4;4;9;1;0;0;0;0;0;0;0
8727;1978;Graduation;Divorced;63693;46;1;0;1;1;2;14/10/2013;63;4032;587;43;337;42;87;54;1150;29;39.65517241;3;11;6;9;6;0;0;0;0;0;0;0
2798;1977;Phd;Together;102160;47;0;0;0;0;2;02/11/2012;54;4378;763;29;138;76;176;58;1240;26;47.69230769;0;7;9;10;4;1;0;0;1;1;3;0
1030;1965;Phd;Single;40637;59;2;1;1;1;3;17/07/2013;72;4121;22;0;13;0;0;3;38;6;6.333333333;2;1;0;3;7;0;0;0;0;0;0;0
624;1984;Master;Single;18890;40;0;0;0;0;1;10/11/2012;5;4370;6;4;1;7;2;15;35;4;8.75;1;0;1;2;6;0;0;1;0;0;1;0
5176;1988;Graduation;Together;29604;36;1;1;0;1;3;08/12/2013;88;3977;7;6;13;7;6;14;53;5;10.6;1;1;0;3;9;0;0;1;0;0;1;0
5552;1963;Master;Divorced;48721;61;2;1;1;1;3;13/05/2013;50;4186;81;18;113;47;13;21;293;17;17.23529412;6;4;2;5;6;0;0;0;0;0;0;0
868;1966;Graduation;Married;44794;58;1;0;1;1;3;08/06/2014;99;3795;54;0;7;0;0;4;65;6;10.83333333;1;2;0;3;6;0;0;0;0;0;0;0
380;1954;Graduation;Divorced;64497;70;1;0;1;1;2;10/09/2012;17;4431;1170;48;320;42;32;192;1804;29;62.20689655;5;11;4;9;8;0;0;1;0;0;1;0
2677;1956;Graduation;Together;46097;68;1;0;1;1;3;31/03/2013;11;4229;72;24;68;65;4;8;241;15;16.06666667;5;3;1;6;4;0;0;0;0;0;0;0
6521;1954;Graduation;Together;77972;70;0;0;0;0;2;18/03/2014;18;3877;613;22;319;33;102;12;1101;20;55.05;1;4;6;9;1;0;0;0;0;0;0;0
6927;1968;Phd;Married;44377;56;2;1;1;1;4;05/10/2012;70;4406;224;0;30;0;0;10;264;19;13.89473684;8;5;1;5;8;0;0;0;0;0;0;0
2877;1974;Master;Together;46014;50;2;1;1;1;4;21/01/2013;21;4298;410;0;59;19;9;44;541;26;20.80769231;10;7;1;8;7;0;0;0;0;0;0;0
0;1985;Graduation;Married;70951;39;0;0;0;0;2;04/05/2013;66;4195;239;10;554;254;87;54;1198;17;70.47058824;1;3;4;9;1;0;0;0;0;0;0;0
1584;1977;Graduation;Married;41443;47;1;1;0;1;3;01/04/2014;79;3863;171;7;171;25;19;89;482;20;24.1;6;8;1;5;8;0;0;0;0;0;0;0
7264;1978;2nd cycle;Single;52195;46;3;2;1;1;4;12/05/2014;2;3822;12;0;4;0;0;1;17;4;4.25;1;1;0;2;8;0;0;0;0;0;0;0
6274;1948;Master;Married;83790;76;0;0;0;0;2;15/11/2013;81;4000;1076;16;417;42;48;16;1615;25;64.6;1;8;10;6;3;0;0;0;1;1;2;0
1377;1954;Master;Widow;44551;70;1;0;1;1;2;31/08/2013;24;4076;182;4;33;0;0;66;285;12;23.75;2;4;1;5;7;0;0;0;0;0;0;0
454;1980;Graduation;Together;69508;44;1;1;0;1;3;14/11/2012;48;4366;824;32;162;42;32;43;1135;28;40.53571429;2;11;4;11;6;0;0;0;0;0;0;0
1755;1988;2nd cycle;Together;45204;36;1;1;0;1;3;11/04/2014;93;3853;30;11;25;29;1;18;114;7;16.28571429;1;1;1;4;3;0;0;0;0;0;0;0
2075;1969;Graduation;Married;72460;55;0;0;0;0;2;14/11/2013;56;4001;377;10;540;80;30;10;1047;16;65.4375;1;3;5;7;1;0;0;0;0;0;0;0
4785;1970;Phd;Together;77622;54;2;0;2;1;4;14/04/2014;3;3850;520;7;154;19;0;14;714;22;32.45454545;2;6;3;11;3;0;0;0;0;0;0;0
9076;1980;Phd;Married;30732;44;1;1;0;1;3;05/01/2013;44;4314;155;1;25;0;1;3;185;13;14.23076923;4;4;1;4;8;0;0;0;0;0;0;0
7079;1962;Graduation;Divorced;63887;62;1;0;1;1;2;08/09/2012;38;4433;897;23;207;15;11;92;1245;32;38.90625;5;9;6;12;6;0;0;0;0;0;0;0
4653;1978;Graduation;Together;42011;46;1;1;0;1;3;26/03/2013;46;4234;131;0;16;2;1;39;189;12;15.75;4;3;1;4;8;0;0;0;0;0;0;0
7375;1976;Graduation;Together;51369;48;1;0;1;1;3;25/10/2012;84;4386;297;7;79;0;11;182;576;16;36;2;8;2;4;8;0;0;0;0;0;0;0
709;1952;Graduation;Divorced;51537;72;1;0;1;1;2;09/12/2012;27;4341;787;20;204;0;0;92;1103;18;61.27777778;3;2;2;11;8;0;0;0;0;0;0;0
460;1972;Phd;Married;79930;52;0;0;0;0;2;08/08/2012;72;4464;792;86;740;67;51;17;1753;17;103.1176471;1;3;5;8;2;0;0;0;0;0;0;0
3726;1986;Phd;Together;34320;38;1;1;0;1;3;16/02/2014;66;3907;4;1;9;3;0;0;17;4;4.25;1;1;0;2;8;0;0;0;0;0;0;0
6798;1966;Graduation;Single;37070;58;2;1;1;1;3;20/03/2013;30;4240;231;7;137;4;15;39;433;23;18.82608696;9;5;1;8;7;0;0;0;0;0;0;0
5341;1962;2nd cycle;Divorced;81975;62;1;0;1;1;2;05/01/2013;2;4314;983;76;184;180;138;27;1588;14;113.4285714;1;6;3;4;7;0;0;0;0;1;1;0
1606;1971;Graduation;Together;38590;53;1;1;0;1;3;15/05/2013;65;4184;3;1;8;4;3;3;22;4;5.5;1;1;0;2;8;0;0;0;0;0;0;0
9617;1951;Graduation;Single;15033;73;0;0;0;0;1;16/04/2014;37;3848;0;4;5;6;0;4;19;5;3.8;1;1;0;3;3;0;0;0;0;0;0;0
3233;1965;Phd;Married;62745;59;1;0;1;1;3;23/03/2013;89;4237;562;21;464;28;10;32;1117;29;38.51724138;3;7;8;11;5;0;0;0;0;0;0;0
89;1975;2nd cycle;Married;22212;49;1;1;0;1;3;09/12/2013;49;3976;5;9;20;6;8;21;69;8;8.625;2;2;0;4;6;0;0;0;0;0;0;0
2936;1982;Master;Together;23661;42;1;1;0;1;3;04/12/2013;46;3981;18;0;4;0;0;1;23;5;4.6;1;1;0;3;7;0;0;0;0;0;0;0
9449;1958;Phd;Single;79761;66;1;0;1;1;2;04/10/2013;32;4042;415;5;124;15;35;11;605;19;31.84210526;1;5;2;11;3;0;0;0;0;0;0;0
7297;1973;Graduation;Single;7500;51;1;1;0;1;2;26/12/2013;54;3959;5;3;10;12;7;20;57;11;5.181818182;4;3;1;3;7;0;0;0;0;0;0;0
11004;1893;2nd cycle;Single;60182;131;1;0;1;1;2;17/05/2014;23;3817;8;0;5;7;0;2;22;4;5.5;1;1;0;2;4;0;0;0;0;0;0;0
313;1968;Graduation;Widow;73455;56;0;0;0;0;1;28/10/2013;98;4018;901;61;757;186;163;20;2088;22;94.90909091;1;6;5;10;3;0;0;0;1;0;1;0
9940;1958;Graduation;Together;64961;66;1;0;1;1;3;23/12/2012;97;4327;382;114;276;75;124;38;1009;16;63.0625;2;6;4;4;3;0;0;0;0;0;0;0
10735;1971;Graduation;Single;22804;53;1;1;0;1;2;31/07/2013;75;4107;14;1;7;2;1;1;26;5;5.2;1;2;0;2;9;0;0;0;0;0;0;0
9529;1990;Graduation;Married;73687;34;0;0;0;0;2;28/11/2013;8;3987;559;153;503;218;13;181;1627;22;73.95454545;1;3;9;9;2;1;0;0;0;0;1;0
6439;1958;Graduation;Married;61074;66;1;0;1;1;3;17/08/2012;37;4455;789;0;133;0;28;152;1102;31;35.5483871;7;11;5;8;7;0;0;0;0;0;0;0
7411;1964;Phd;Married;31686;60;2;1;1;1;4;05/06/2014;31;3798;11;0;5;0;0;1;17;6;2.833333333;2;1;0;3;6;0;0;0;0;0;0;0
2176;1972;Graduation;Married;80134;52;1;1;0;1;3;20/05/2013;40;4179;1218;16;272;104;0;80;1690;16;105.625;2;5;3;6;6;1;0;0;1;1;3;0
9265;1953;Graduation;Married;75027;71;1;0;1;1;3;09/01/2013;74;4310;925;64;179;133;12;77;1390;21;66.19047619;2;9;4;6;5;0;0;0;0;0;0;0
8867;1988;Phd;Married;67546;36;0;0;0;0;2;31/08/2012;90;4441;864;134;768;150;38;172;2126;20;106.3;1;4;10;5;3;0;0;0;0;0;0;0
8932;1969;Master;Together;65176;55;1;0;1;1;3;29/10/2012;57;4382;960;28;183;220;70;70;1531;25;61.24;4;9;6;6;6;0;0;0;0;0;0;0
10236;1975;Master;Single;31160;49;1;1;0;1;2;16/09/2013;59;4060;16;3;25;6;1;13;64;7;9.142857143;2;2;0;3;8;0;0;0;0;0;0;0
6340;1985;Graduation;Single;29938;39;1;1;0;1;2;27/10/2013;52;4019;3;3;7;0;2;11;26;6;4.333333333;2;1;0;3;6;0;0;0;0;0;0;0
10089;1974;Graduation;Divorced;102692;50;0;0;0;0;1;05/04/2013;5;4224;168;148;444;32;172;148;1112;29;38.34482759;1;6;9;13;2;1;1;0;1;1;4;0
2227;1958;2nd cycle;Together;26490;66;0;0;0;0;2;22/09/2012;92;4419;45;47;52;21;20;25;210;11;19.09090909;2;3;1;5;6;0;0;0;0;0;0;0
10992;1967;Graduation;Together;75702;57;2;1;1;1;4;29/08/2012;77;4443;650;28;353;45;42;30;1148;26;44.15384615;5;4;6;11;8;0;0;0;0;0;0;0
5304;1974;Phd;Single;30899;50;1;1;0;1;2;13/10/2012;35;4398;24;0;8;0;0;1;33;6;5.5;2;1;0;3;6;0;0;0;0;0;0;0
309;1961;Phd;Together;63342;63;1;0;1;1;3;16/10/2012;48;4395;918;21;118;13;10;21;1101;19;57.94736842;3;8;3;5;6;0;0;0;1;0;1;0
3406;1964;Graduation;Single;45989;60;1;0;1;1;2;22/10/2012;97;4389;138;33;87;28;24;12;322;16;20.125;4;3;2;7;3;0;0;0;0;0;0;0
2661;1964;Graduation;Single;18701;60;2;1;1;1;3;04/06/2013;95;4164;12;4;2;10;6;10;44;10;4.4;4;2;0;4;5;0;0;0;0;0;0;0
3153;1957;Phd;Single;40737;67;3;2;1;1;4;08/12/2013;24;3977;11;0;4;0;0;2;17;4;4.25;1;1;0;2;8;0;0;0;0;0;0;0
10264;1979;Graduation;Divorced;15287;45;1;1;0;1;2;10/10/2012;60;4401;1;2;8;4;3;13;31;6;5.166666667;2;1;1;2;7;0;0;1;0;0;1;0
1184;1968;Phd;Divorced;69674;56;2;0;2;1;3;22/05/2013;46;4177;554;41;215;11;0;24;845;25;33.8;3;10;2;10;5;0;0;0;0;0;0;0
4200;1970;Master;Married;44159;54;1;1;0;1;3;17/06/2014;85;3786;167;2;62;24;13;7;275;15;18.33333333;4;4;1;6;5;0;0;0;0;0;0;0
9396;1978;Phd;Married;37717;46;1;1;0;1;3;23/11/2012;31;4357;9;0;6;4;1;5;25;4;6.25;1;1;0;2;9;0;0;0;0;0;0;0
2387;1952;Master;Together;43776;72;2;1;1;1;4;03/02/2013;9;4285;177;2;71;3;2;20;275;17;16.17647059;6;5;2;4;8;0;0;0;0;0;0;0
6690;1966;Master;Married;38179;58;2;1;1;1;4;14/03/2013;30;4246;38;4;22;4;2;20;90;11;8.181818182;4;3;1;3;7;0;0;0;0;0;0;0
1225;1963;Graduation;Married;80124;61;0;0;0;0;2;26/06/2014;47;3777;483;84;398;205;84;241;1495;19;78.68421053;1;3;7;8;1;0;0;1;0;0;1;0
9703;1970;Phd;Married;38097;54;2;1;1;1;4;15/10/2012;70;4396;77;2;35;0;1;69;184;11;16.72727273;4;3;2;2;7;0;0;1;0;0;1;0
291;1970;Graduation;Married;72940;54;0;0;0;0;2;19/06/2013;13;4149;182;74;298;162;149;116;981;13;75.46153846;1;3;3;6;1;0;0;0;0;0;0;0
4557;1970;Graduation;Together;22070;54;1;1;0;1;3;04/10/2013;11;4042;10;7;19;8;2;21;67;8;8.375;2;2;2;2;6;0;0;0;0;0;0;0
2379;1953;Graduation;Single;69267;71;0;0;0;0;1;22/09/2012;31;4419;778;44;499;95;73;146;1635;14;116.7857143;2;3;4;5;7;0;0;0;0;0;0;0
5726;1983;Master;Single;31788;41;1;1;0;1;2;20/03/2014;15;3875;16;7;23;0;8;6;60;10;6;3;3;0;4;5;0;0;0;0;0;0;1
3066;1975;Phd;Together;61905;49;1;0;1;1;3;04/02/2014;2;3919;167;0;43;6;2;13;231;12;19.25;2;4;2;4;5;0;0;0;0;0;0;0
6336;1960;Graduation;Married;29315;64;2;1;1;1;4;06/04/2014;55;3858;13;2;14;8;7;4;48;10;4.8;4;2;0;4;6;0;0;0;0;0;0;0
10967;1963;Graduation;Divorced;33378;61;2;1;1;1;3;06/02/2013;38;4282;33;6;40;3;7;10;99;9;11;3;2;0;4;7;0;0;0;0;0;0;0
2304;1963;Phd;Together;66313;61;1;0;1;1;3;16/09/2013;86;4060;625;7;99;10;22;7;770;23;33.47826087;2;6;3;12;4;0;0;0;0;0;0;0
3445;1956;Graduation;Single;60714;68;0;0;0;0;1;17/01/2013;56;4302;216;162;224;101;92;162;957;23;41.60869565;2;7;4;10;5;0;0;0;0;0;0;0
7828;1981;Master;Together;77882;43;0;0;0;0;2;30/04/2014;29;3834;68;129;396;188;22;15;818;12;68.16666667;1;3;3;5;1;0;0;0;0;0;0;0
3762;1986;Phd;Single;69867;38;0;0;0;0;1;02/04/2013;30;4227;196;0;512;33;130;54;925;17;54.41176471;1;3;5;8;1;1;0;0;0;0;1;0
4391;1968;Master;Divorced;63841;56;1;0;1;1;2;21/04/2013;64;4208;635;15;100;20;7;131;908;22;41.27272727;1;9;3;9;6;0;0;0;0;0;0;0
4669;1981;Basic;Married;24480;43;1;1;0;1;3;11/02/2013;46;4277;4;19;9;28;25;17;102;10;10.2;3;3;0;4;7;0;0;0;0;0;0;0
10144;1976;Graduation;Together;51369;48;1;0;1;1;3;25/10/2012;84;4386;297;7;79;0;11;182;576;16;36;2;8;2;4;8;0;0;0;0;0;0;0
8652;1946;Graduation;Together;37760;78;0;0;0;0;2;31/08/2012;20;4441;84;5;38;150;12;28;317;13;24.38461538;2;4;1;6;7;0;0;0;0;0;0;0
1672;1974;Phd;Together;65640;50;1;0;1;1;3;01/03/2014;74;3894;204;7;149;20;15;66;461;15;30.73333333;1;5;1;8;2;0;0;0;0;0;0;0
8962;1975;Master;Married;44319;49;2;1;1;1;4;17/04/2014;18;3847;26;0;8;0;0;3;37;7;5.285714286;2;2;0;3;5;0;0;0;0;0;0;0
9974;1974;Graduation;Married;30631;50;1;1;0;1;3;12/07/2013;75;4126;15;6;20;4;5;20;70;7;10;1;3;1;2;7;0;0;0;0;0;0;0
10983;1952;Graduation;Together;75278;72;0;0;0;0;2;29/01/2013;17;4290;304;98;230;150;74;74;930;23;40.43478261;1;6;3;13;3;0;0;0;0;0;0;0
8148;1956;Master;Together;50898;68;2;1;1;1;4;08/01/2013;88;4311;285;28;242;55;114;135;859;33;26.03030303;13;6;2;12;5;0;0;0;0;0;0;0
10102;1966;Graduation;Widow;79946;58;0;0;0;0;1;12/05/2014;19;3822;395;183;565;166;141;28;1478;22;67.18181818;1;5;11;5;3;0;0;0;0;0;0;0
4697;1949;Master;Divorced;35416;75;0;0;0;0;1;13/06/2013;62;4155;248;3;81;4;3;51;390;16;24.375;3;7;1;5;8;0;0;0;0;0;0;0
9262;1984;2nd cycle;Together;32414;40;0;0;0;0;2;04/07/2013;11;4134;20;6;5;0;9;12;52;5;10.4;1;1;0;3;7;0;0;1;0;0;1;0
7254;1969;Graduation;Together;38361;55;1;1;0;1;3;27/12/2013;74;3958;39;0;56;20;8;14;137;10;13.7;3;3;1;3;7;0;0;0;0;0;0;0
4543;1980;Graduation;Married;82497;44;0;0;0;0;2;31/10/2012;32;4380;777;129;573;216;21;203;1919;19;101;1;2;7;9;4;0;0;0;0;1;1;0
4927;1971;Graduation;Together;16626;53;2;2;0;1;4;15/01/2014;76;3939;8;3;22;21;1;13;68;9;7.555555556;3;3;0;3;9;0;0;0;0;0;0;0
10451;1965;Graduation;Together;29672;59;2;1;1;1;4;12/03/2013;6;4248;9;1;3;0;4;8;25;4;6.25;1;0;0;3;6;0;0;0;0;0;0;0
2926;1952;Master;Together;55951;72;1;0;1;1;3;23/08/2012;62;4449;1241;0;80;0;13;40;1374;23;59.73913043;3;3;6;11;8;0;1;0;1;0;2;0
2874;1988;2nd cycle;Divorced;35388;36;1;1;0;1;2;07/03/2013;20;4253;6;4;7;4;3;8;32;5;6.4;1;1;0;3;7;0;0;0;0;0;0;0
9738;1986;Master;Together;42386;38;1;1;0;1;3;13/01/2013;43;4306;65;4;16;0;4;11;100;7;14.28571429;1;3;0;3;8;0;0;0;0;0;0;0
7119;1982;Graduation;Single;68627;42;0;0;0;0;1;12/01/2013;45;4307;395;15;263;60;54;38;825;12;68.75;1;2;3;6;1;0;0;0;0;0;0;0
3924;1965;Phd;Divorced;57912;59;1;0;1;1;2;17/03/2014;34;3878;801;0;80;0;0;35;916;28;32.71428571;5;8;3;12;5;0;0;0;1;0;1;0
5827;1958;Graduation;Divorced;35246;66;2;1;1;1;3;16/04/2014;53;3848;36;0;12;2;2;10;62;11;5.636363636;4;3;1;3;5;0;0;0;0;0;0;0
5596;1956;2nd cycle;Together;58821;68;1;0;1;1;3;12/10/2013;44;4034;513;14;154;19;0;28;728;21;34.66666667;1;9;2;9;6;0;0;0;0;0;0;0
10812;1978;Phd;Married;46377;46;1;1;0;1;3;01/03/2014;89;3894;37;0;46;4;3;0;90;7;12.85714286;1;2;1;3;4;0;0;0;0;0;0;0
1717;1988;Graduation;Single;39747;36;1;1;0;1;2;13/04/2014;43;3851;80;15;93;20;13;52;273;13;21;3;5;1;4;8;0;0;0;0;0;0;0
9491;1984;Graduation;Together;23976;40;1;1;0;1;3;27/12/2013;68;3958;14;1;21;2;3;25;66;10;6.6;3;3;1;3;7;0;0;0;0;0;0;0
9274;1961;Master;Married;80950;63;0;0;0;0;2;28/03/2013;44;4232;525;147;112;219;147;63;1213;23;52.73913043;1;6;7;9;2;1;0;0;0;0;1;0
6609;1966;Graduation;Widow;27038;58;0;0;0;0;1;18/09/2012;64;4423;1;26;25;17;23;15;107;7;15.28571429;1;3;0;3;9;0;0;0;0;0;0;0
6963;1947;Graduation;Single;77457;77;0;0;0;0;1;05/03/2014;85;3890;675;11;400;15;45;11;1157;18;64.27777778;1;2;5;10;1;0;0;0;0;1;1;0
4440;1964;Master;Married;64100;60;1;0;1;1;3;10/09/2013;93;4066;509;0;27;0;0;10;546;18;30.33333333;1;8;3;6;7;0;0;0;1;0;1;0
1379;1992;Master;Together;42670;32;0;0;0;0;2;27/04/2013;12;4202;154;2;46;20;4;15;241;11;21.90909091;1;4;2;4;4;0;0;0;0;0;0;0
10032;1976;Graduation;Divorced;12571;48;1;1;0;1;2;18/01/2014;86;3936;3;5;14;2;12;17;53;11;4.818181818;4;3;1;3;6;0;0;0;0;0;0;0
2826;1967;Graduation;Married;22574;57;3;2;1;1;5;28/10/2013;28;4018;25;0;8;2;0;2;37;7;5.285714286;2;2;0;3;7;0;0;0;0;0;0;0
6320;1976;Master;Single;70893;48;0;0;0;0;1;06/02/2013;42;4282;768;44;561;77;44;14;1508;23;65.56521739;1;6;6;10;3;0;0;0;0;0;0;0
3050;1966;Graduation;Married;54198;58;2;1;1;1;4;17/12/2013;13;3968;185;0;28;3;2;17;235;16;14.6875;6;3;1;6;4;0;0;0;0;0;0;0
231;1956;Master;Together;28839;68;2;1;1;1;4;11/03/2014;86;3884;24;0;7;0;0;1;32;7;4.571428571;2;2;0;3;5;0;0;0;0;0;0;0
2392;1972;Graduation;Married;40321;52;2;1;1;1;4;29/07/2013;59;4109;44;4;21;6;0;27;102;8;12.75;2;3;0;3;7;0;0;0;0;0;0;0
9478;1985;Graduation;Single;66503;39;1;1;0;1;2;14/08/2012;30;4458;91;64;128;65;3;50;401;15;26.73333333;2;4;3;6;3;0;0;0;0;0;0;0
113;1951;Graduation;Married;30833;73;2;1;1;1;4;16/07/2013;33;4122;11;0;7;3;1;6;28;6;4.666666667;2;1;0;3;5;0;0;0;0;0;0;0
1802;1971;Graduation;Married;64795;53;1;0;1;1;3;17/01/2013;23;4302;412;5;119;38;29;77;680;21;32.38095238;3;3;3;12;2;0;0;0;0;0;0;0
520;1974;Graduation;Married;34421;50;1;1;0;1;3;01/07/2013;81;4137;3;3;7;6;2;9;30;4;7.5;1;1;0;2;7;0;0;0;0;0;0;0
8275;1965;Phd;Divorced;47025;59;2;1;1;1;3;09/02/2014;6;3914;16;0;3;0;0;1;20;4;5;1;1;0;2;7;0;0;0;0;0;0;0
9750;1961;Phd;Divorced;64325;63;1;0;1;1;2;07/02/2013;41;4281;731;60;353;78;12;73;1307;23;56.82608696;5;10;3;5;7;0;0;0;0;0;0;0
2607;1953;Graduation;Single;40464;71;1;0;1;1;2;11/01/2013;78;4308;424;17;118;7;23;41;630;24;26.25;6;8;2;8;8;0;0;0;0;0;0;0
7214;1957;Graduation;Married;62187;67;0;0;0;0;2;05/07/2013;49;4133;792;0;275;45;45;126;1283;18;71.27777778;1;4;8;5;3;0;0;0;0;0;0;0
5835;1976;Phd;Divorced;14849;48;1;1;0;1;2;02/07/2013;39;4136;21;2;28;3;2;9;65;9;7.222222222;3;2;0;4;8;0;0;0;0;0;0;0
3896;1984;Graduation;Married;27255;40;1;1;0;1;3;07/11/2013;3;4008;22;1;11;0;1;2;37;5;7.4;1;1;0;3;7;0;0;0;0;0;0;0
10350;1950;Phd;Married;54432;74;3;2;1;1;5;09/05/2013;37;4190;33;0;5;0;0;0;38;5;7.6;1;1;0;3;4;0;0;0;0;0;0;0
7786;1986;Phd;Single;29999;38;1;1;0;1;2;13/02/2013;22;4275;68;7;59;10;5;11;160;12;13.33333333;4;3;1;4;8;0;0;0;0;0;0;0
2861;1983;Graduation;Single;24072;41;1;1;0;1;2;16/04/2013;79;4213;9;1;6;3;0;4;23;4;5.75;1;1;0;2;8;0;0;0;0;0;0;0
